Upper,     m=16,n=1, i=30,fi=5,band=30,5,     obserAnalytic=13,     observModel=13,     long=0,299902,     valid=False,     error=2120,92186031535,     limit=1759,29923867542,     length=0,599803903534577,     
Upper,     m=16,n=1, i=30,fi=5,band=30,5,     obserAnalytic=12,     observModel=12,     long=5,744697,     valid=False,     error=1839,97785728864,     limit=1759,29923867542,     length=10,2897870029334,     
Upper,     m=16,n=1, i=30,fi=5,band=30,5,     obserAnalytic=13,     observModel=13,     long=16,694795,     valid=False,     error=2022,72031418062,     limit=1759,29923867542,     length=11,610409093532,     
Upper,     m=16,n=1, i=30,fi=10,     band=30,5,     obserAnalytic=12,     observModel=12,     long=5,744697,     valid=False,     error=1803,6065414317,     limit=1759,29923867542,     length=9,47851504273915,     
Upper,     m=16,n=1, i=30,fi=10,     band=35,5,     obserAnalytic=13,     observModel=13,     long=0,706231,     valid=False,     error=2100,26480519815,     limit=1759,29923867542,     length=1,41246129530747,     
Upper,     m=16,n=1, i=30,fi=10,     band=35,5,     obserAnalytic=12,     observModel=12,     long=5,744697,     valid=False,     error=1803,6065414317,     limit=1759,29923867542,     length=8,66447221938746,     
Upper,     m=16,n=1, i=30,fi=10,     band=35,5,     obserAnalytic=13,     observModel=13,     long=16,288467,     valid=False,     error=1998,1774777402,     limit=1759,29923867542,     length=12,4230664853051,     
Upper,     m=16,n=1, i=30,fi=15,     band=35,5,     obserAnalytic=12,     observModel=12,     long=5,825798,     valid=False,     error=1765,18160021224,     limit=1759,29923867542,     length=11,6515958992767,     
Upper,     m=16,n=1, i=30,fi=15,     band=35,5,     obserAnalytic=12,     observModel=12,     long=22,418899,     valid=False,     error=1856,2256579509,     limit=1759,29923867542,     length=0,162201089274216,     
Upper,     m=16,n=1, i=30,fi=15,     band=40,5,     obserAnalytic=13,     observModel=13,     long=1,137082,     valid=False,     error=2077,0205847958,     limit=1759,29923867542,     length=2,27416344313335,     
Upper,     m=16,n=1, i=30,fi=15,     band=40,5,     obserAnalytic=12,     observModel=12,     long=5,744697,     valid=False,     error=1763,87291738317,     limit=1759,29923867542,     length=6,94106792373574,     
Upper,     m=16,n=1, i=30,fi=15,     band=40,5,     obserAnalytic=13,     observModel=13,     long=15,857616,     valid=False,     error=1970,83607340379,     limit=1759,29923867542,     length=13,2847686331309,     
Upper,     m=16,n=1, i=30,fi=20,     band=40,5,     obserAnalytic=12,     observModel=12,     long=21,792034,     valid=False,     error=1824,48506595063,     limit=1759,29923867542,     length=1,41593224232435,     
Upper,     m=16,n=1, i=30,fi=20,     band=45,5,     obserAnalytic=13,     observModel=13,     long=1,602715,     valid=False,     error=2050,26305433697,     limit=1759,29923867542,     length=3,20543023449421,     
Upper,     m=16,n=1, i=30,fi=20,     band=45,5,     obserAnalytic=13,     observModel=13,     long=15,391982,     valid=False,     error=1939,72968923608,     limit=1759,29923867542,     length=14,2160354244917,     
Upper,     m=16,n=1, i=30,fi=25,     band=45,5,     obserAnalytic=12,     observModel=12,     long=21,105388,     valid=False,     error=1788,1238168847,     limit=1759,29923867542,     length=2,78922413082239,     
Upper,     m=16,n=1, i=30,fi=25,     band=50,5,     obserAnalytic=13,     observModel=13,     long=2,11659,     valid=False,     error=2018,68353099259,     limit=1759,29923867542,     length=4,23317964955231,     
Upper,     m=16,n=1, i=30,fi=25,     band=50,5,     obserAnalytic=13,     observModel=13,     long=14,878108,     valid=False,     error=1903,54964240799,     limit=1759,29923867542,     length=15,2437848395498,     
Upper,     m=16,n=1, i=30,fi=30,     band=55,5,     obserAnalytic=13,     observModel=13,     long=2,697307,     valid=False,     error=1980,27872335511,     limit=1759,29923867542,     length=5,39461397000898,     
Upper,     m=16,n=1, i=30,fi=30,     band=55,5,     obserAnalytic=13,     observModel=13,     long=14,29739,     valid=False,     error=1860,40337621291,     limit=1759,29923867542,     length=16,4052191600066,     
Upper,     m=16,n=1, i=35,fi=5,band=30,5,     obserAnalytic=12,     observModel=12,     long=6,757195,     valid=False,     error=1827,10484530155,     limit=1761,41722773885,     length=13,5143893335824,     
Upper,     m=16,n=1, i=35,fi=5,band=30,5,     obserAnalytic=12,     observModel=12,     long=21,480875,     valid=False,     error=1914,30757655473,     limit=1761,41722773885,     length=2,03824999533907,     
Upper,     m=16,n=1, i=35,fi=5,band=35,5,     obserAnalytic=13,     observModel=13,     long=1,693266,     valid=False,     error=2118,78850716734,     limit=1761,41722773885,     length=3,38653144308807,     
Upper,     m=16,n=1, i=35,fi=5,band=35,5,     obserAnalytic=12,     observModel=12,     long=5,73807,     valid=False,     error=1811,44221881437,     limit=1761,41722773885,     length=4,70307645206714,     
Upper,     m=16,n=1, i=35,fi=5,band=35,5,     obserAnalytic=13,     observModel=13,     long=15,294804,     valid=False,     error=2017,58616961409,     limit=1761,41722773885,     length=14,4103921048448,     
Upper,     m=16,n=1, i=35,fi=10,     band=35,5,     obserAnalytic=12,     observModel=12,     long=7,380073,     valid=False,     error=1793,29010150198,     limit=1761,41722773885,     length=14,7601456607995,     
Upper,     m=16,n=1, i=35,fi=10,     band=35,5,     obserAnalytic=12,     observModel=12,     long=20,857997,     valid=False,     error=1882,96216575989,     limit=1761,41722773885,     length=3,28400632255608,     
Upper,     m=16,n=1, i=35,fi=10,     band=40,5,     obserAnalytic=13,     observModel=13,     long=2,148347,     valid=False,     error=2092,9058657136,     limit=1761,41722773885,     length=4,29669416206762,     
Upper,     m=16,n=1, i=35,fi=10,     band=40,5,     obserAnalytic=12,     observModel=12,     long=5,73807,     valid=False,     error=1767,53848588114,     limit=1761,41722773885,     length=2,88275101410814,     
Upper,     m=16,n=1, i=35,fi=10,     band=40,5,     obserAnalytic=13,     observModel=13,     long=14,839723,     valid=False,     error=1987,09746618825,     limit=1761,41722773885,     length=15,3205548238242,     
Upper,     m=16,n=1, i=35,fi=15,     band=40,5,     obserAnalytic=12,     observModel=12,     long=20,196709,     valid=False,     error=1847,98834728461,     limit=1761,41722773885,     length=4,60658209646186,     
Upper,     m=16,n=1, i=35,fi=15,     band=45,5,     obserAnalytic=13,     observModel=13,     long=2,634641,     valid=False,     error=2063,19323837495,     limit=1761,41722773885,     length=5,26928212497168,     
Upper,     m=16,n=1, i=35,fi=15,     band=45,5,     obserAnalytic=13,     observModel=13,     long=14,353429,     valid=False,     error=1952,58727758325,     limit=1761,41722773885,     length=16,2931427867283,     
Upper,     m=16,n=1, i=35,fi=20,     band=45,5,     obserAnalytic=13,     observModel=13,     long=16,98807,     valid=False,     error=1857,30126033093,     limit=1761,41722773885,     length=1,05291798163194,     
Upper,     m=16,n=1, i=35,fi=20,     band=45,5,     obserAnalytic=12,     observModel=12,     long=20,007264,     valid=False,     error=1798,90405449655,     limit=1761,41722773885,     length=4,98547134006241,     
Upper,     m=16,n=1, i=35,fi=20,     band=50,5,     obserAnalytic=13,     observModel=13,     long=2,573015,     valid=False,     error=2015,86267596578,     limit=1761,41722773885,     length=5,14603033232238,     
Upper,     m=16,n=1, i=35,fi=20,     band=50,5,     obserAnalytic=14,     observModel=14,     long=5,73807,     valid=False,     error=2083,49216356492,     limit=1761,41722773885,     length=1,18407867359865,     
Upper,     m=16,n=1, i=35,fi=20,     band=50,5,     obserAnalytic=13,     observModel=13,     long=14,415055,     valid=False,     error=1901,32594018693,     limit=1761,41722773885,     length=16,169890994079,     
Upper,     m=16,n=1, i=35,fi=25,     band=50,5,     obserAnalytic=13,     observModel=13,     long=16,98807,     valid=False,     error=1797,37206014247,     limit=1761,41722773885,     length=4,22078033715129,     
Upper,     m=16,n=1, i=35,fi=25,     band=55,5,     obserAnalytic=13,     observModel=13,     long=1,980982,     valid=False,     error=1947,32608644651,     limit=1761,41722773885,     length=3,96196338767274,     
Upper,     m=16,n=1, i=35,fi=25,     band=55,5,     obserAnalytic=14,     observModel=14,     long=5,73807,     valid=False,     error=2030,77946309643,     limit=1761,41722773885,     length=3,55221256289795,     
Upper,     m=16,n=1, i=35,fi=25,     band=55,5,     obserAnalytic=13,     observModel=13,     long=15,007088,     valid=False,     error=1830,67277952077,     limit=1761,41722773885,     length=14,9858240494293,     
Upper,     m=16,n=1, i=40,fi=5,band=35,5,     obserAnalytic=12,     observModel=12,     long=8,460746,     valid=False,     error=1819,73717930127,     limit=1763,81068687981,     length=16,9214921739696,     
Upper,     m=16,n=1, i=40,fi=5,band=35,5,     obserAnalytic=12,     observModel=12,     long=19,769834,     valid=False,     error=1907,3006264108,     limit=1763,81068687981,     length=5,4603323418047,     
Upper,     m=16,n=1, i=40,fi=5,band=40,5,     obserAnalytic=13,     observModel=13,     long=2,837248,     valid=False,     error=2107,38653454166,     limit=1763,81068687981,     length=5,67449615914872,     
Upper,     m=16,n=1, i=40,fi=5,band=40,5,     obserAnalytic=13,     observModel=13,     long=14,143332,     valid=False,     error=2002,88769505688,     limit=1763,81068687981,     length=16,7133363269838,     
Upper,     m=16,n=1, i=40,fi=10,     band=40,5,     obserAnalytic=13,     observModel=13,     long=16,98058,     valid=False,     error=1909,03655459219,     limit=1763,81068687981,     length=2,897890583906,     
Upper,     m=16,n=1, i=40,fi=10,     band=40,5,     obserAnalytic=12,     observModel=12,     long=20,464763,     valid=False,     error=1845,97795413823,     limit=1763,81068687981,     length=4,07047479196456,     
Upper,     m=16,n=1, i=40,fi=10,     band=45,5,     obserAnalytic=13,     observModel=13,     long=2,330279,     valid=False,     error=2054,81415141659,     limit=1763,81068687981,     length=4,66055715484514,     
Upper,     m=16,n=1, i=40,fi=10,     band=45,5,     obserAnalytic=14,     observModel=14,     long=5,73058,     valid=False,     error=2123,33285155789,     limit=1763,81068687981,     length=2,14004552247457,     
Upper,     m=16,n=1, i=40,fi=10,     band=45,5,     obserAnalytic=13,     observModel=13,     long=14,650301,     valid=False,     error=1946,74252951173,     limit=1763,81068687981,     length=15,6993973226803,     
Upper,     m=16,n=1, i=40,fi=15,     band=45,5,     obserAnalytic=13,     observModel=13,     long=16,98058,     valid=False,     error=1853,93092743481,     limit=1763,81068687981,     length=5,87353259376606,     
Upper,     m=16,n=1, i=40,fi=15,     band=45,5,     obserAnalytic=12,     observModel=12,     long=21,208673,     valid=False,     error=1777,33814272843,     limit=1763,81068687981,     length=2,58265378703453,     
Upper,     m=16,n=1, i=40,fi=15,     band=50,5,     obserAnalytic=13,     observModel=13,     long=1,783488,     valid=False,     error=1993,20888618423,     limit=1763,81068687981,     length=3,56697517241634,     
Upper,     m=16,n=1, i=40,fi=15,     band=50,5,     obserAnalytic=14,     observModel=14,     long=5,73058,     valid=False,     error=2076,25084593716,     limit=1763,81068687981,     length=4,32720948733214,     
Upper,     m=16,n=1, i=40,fi=15,     band=50,5,     obserAnalytic=13,     observModel=13,     long=15,197092,     valid=False,     error=1882,45263116145,     limit=1763,81068687981,     length=14,6058153402515,     
Upper,     m=16,n=1, i=40,fi=20,     band=50,5,     obserAnalytic=13,     observModel=13,     long=16,98058,     valid=False,     error=1790,24658542691,     limit=1763,81068687981,     length=9,12720119590114,     
Upper,     m=16,n=1, i=40,fi=20,     band=55,5,     obserAnalytic=13,     observModel=13,     long=1,180231,     valid=False,     error=1919,89619833235,     limit=1763,81068687981,     length=2,36046129089137,     
Upper,     m=16,n=1, i=40,fi=20,     band=55,5,     obserAnalytic=14,     observModel=14,     long=5,73058,     valid=False,     error=2018,98540115858,     limit=1763,81068687981,     length=6,7402372503822,     
Upper,     m=16,n=1, i=40,fi=20,     band=55,5,     obserAnalytic=13,     observModel=13,     long=15,800349,     valid=False,     error=1807,92883062478,     limit=1763,81068687981,     length=13,3993014587264,     
Upper,     m=16,n=1, i=40,fi=25,     band=55,5,     obserAnalytic=13,     observModel=13,     long=0,433196,     valid=False,     error=1830,15274839033,     limit=1763,81068687981,     length=0,866391712923196,     
Upper,     m=16,n=1, i=45,fi=5,band=40,5,     obserAnalytic=13,     observModel=13,     long=16,972292,     valid=False,     error=1915,54176917725,     limit=1766,45905110385,     length=6,39958003444462,     
Upper,     m=16,n=1, i=45,fi=5,band=40,5,     obserAnalytic=12,     observModel=12,     long=21,336041,     valid=False,     error=1841,12844176422,     limit=1766,45905110385,     length=2,3279174837046,     
Upper,     m=16,n=1, i=45,fi=5,band=45,5,     obserAnalytic=13,     observModel=13,     long=1,751919,     valid=False,     error=2046,46758145382,     limit=1766,45905110385,     length=3,5038380856152,     
Upper,     m=16,n=1, i=45,fi=5,band=45,5,     obserAnalytic=14,     observModel=14,     long=5,722292,     valid=False,     error=2124,78250413723,     limit=1766,45905110385,     length=4,43690882691579,     
Upper,     m=16,n=1, i=45,fi=5,band=45,5,     obserAnalytic=13,     observModel=13,     long=15,220373,     valid=False,     error=1942,24647048453,     limit=1766,45905110385,     length=14,559253087469,     
Upper,     m=16,n=1, i=45,fi=10,     band=40,5,     obserAnalytic=12,     observModel=12,     long=21,481655,     valid=False,     error=1779,23862870396,     limit=1766,45905110385,     length=2,03669080479381,     
Upper,     m=16,n=1, i=45,fi=10,     band=45,5,     obserAnalytic=13,     observModel=13,     long=16,972292,     valid=False,     error=1857,0481633991,     limit=1766,45905110385,     length=9,49096208676579,     
Upper,     m=16,n=1, i=45,fi=10,     band=45,5,     obserAnalytic=12,     observModel=12,     long=22,108887,     valid=False,     error=1769,34313189096,     limit=1766,45905110385,     length=0,78222645754397,     
Upper,     m=16,n=1, i=45,fi=10,     band=50,5,     obserAnalytic=13,     observModel=13,     long=1,187633,     valid=False,     error=1980,78735848053,     limit=1766,45905110385,     length=2,37526644252306,     
Upper,     m=16,n=1, i=45,fi=10,     band=50,5,     obserAnalytic=14,     observModel=14,     long=5,722292,     valid=False,     error=2074,051657861,     limit=1766,45905110385,     length=6,69405211310005,     
Upper,     m=16,n=1, i=45,fi=10,     band=50,5,     obserAnalytic=13,     observModel=13,     long=15,784659,     valid=False,     error=1874,35264812203,     limit=1766,45905110385,     length=13,4306814443769,     
Upper,     m=16,n=1, i=45,fi=15,     band=50,5,     obserAnalytic=13,     observModel=13,     long=0,444553,     valid=False,     error=1901,10788822839,     limit=1766,45905110385,     length=0,889105095769651,     
Upper,     m=16,n=1, i=45,fi=15,     band=50,5,     obserAnalytic=13,     observModel=13,     long=16,52774,     valid=False,     error=1794,55188475267,     limit=1766,45905110385,     length=11,9445200976235,     
Upper,     m=16,n=1, i=45,fi=15,     band=55,5,     obserAnalytic=13,     observModel=13,     long=0,571968,     valid=False,     error=1903,63482817042,     limit=1766,45905110385,     length=1,1439359308389,     
Upper,     m=16,n=1, i=45,fi=15,     band=55,5,     obserAnalytic=14,     observModel=14,     long=5,722292,     valid=False,     error=2012,8188491857,     limit=1766,45905110385,     length=9,15671313646839,     
Upper,     m=16,n=1, i=45,fi=15,     band=55,5,     obserAnalytic=13,     observModel=13,     long=16,400325,     valid=False,     error=1796,77559190165,     limit=1766,45905110385,     length=12,1993509326927,     
Upper,     m=16,n=1, i=45,fi=20,     band=55,5,     obserAnalytic=13,     observModel=13,     long=1,369837,     valid=False,     error=1842,09878670207,     limit=1766,45905110385,     length=2,73967475421505,     
Upper,     m=16,n=1, i=50,fi=5,band=45,5,     obserAnalytic=13,     observModel=13,     long=0,279185,     valid=False,     error=1968,53753755606,     limit=1769,33968409848,     length=0,558370376961562,     
Upper,     m=16,n=1, i=50,fi=5,band=45,5,     obserAnalytic=13,     observModel=13,     long=16,684093,     valid=False,     error=1867,77094814826,     limit=1769,33968409848,     length=11,6318138710149,     
Upper,     m=16,n=1, i=50,fi=5,band=50,5,     obserAnalytic=13,     observModel=13,     long=0,740525,     valid=False,     error=1977,2241379491,     limit=1769,33968409848,     length=1,48104908569239,     
Upper,     m=16,n=1, i=50,fi=5,band=50,5,     obserAnalytic=14,     observModel=14,     long=5,713278,     valid=False,     error=2076,64420305366,     limit=1769,33968409848,     length=8,46445833456194,     
Upper,     m=16,n=1, i=50,fi=5,band=50,5,     obserAnalytic=13,     observModel=13,     long=16,222754,     valid=False,     error=1875,46537273885,     limit=1769,33968409848,     length=12,5544925797457,     
Upper,     m=16,n=1, i=50,fi=10,     band=45,5,     obserAnalytic=13,     observModel=13,     long=16,963278,     valid=False,     error=1796,44565704207,     limit=1769,33968409848,     length=0,527539914326962,     
