Upper,     m=3, n=1, i=1, fi=1,band=1,     obserAnalytic=1,     observModel=2,     long=0,001405,     valid=False,     error=0,     limit=9582,3179828285,     length=0,00281028289080609,     
Upper,     m=3, n=1, i=35,fi=31,     band=20,5,     obserAnalytic=0,     observModel=1,     long=0,011836,     valid=False,     error=0,     limit=9583,15232616515,     length=0,0143054899696153,     
Upper,     m=3, n=1, i=35,fi=38,     band=25,     obserAnalytic=0,     observModel=1,     long=0,011836,     valid=False,     error=0,     limit=9583,15232616515,     length=0,0126672726778452,     
Upper,     m=3, n=1, i=36,fi=43,     band=27,5,     obserAnalytic=1,     observModel=2,     long=0,003353,     valid=False,     error=0,     limit=9583,19912675909,     length=0,00670682796462074,     
Upper,     m=3, n=1, i=37,fi=40,     band=25,     obserAnalytic=0,     observModel=1,     long=0,01154,     valid=False,     error=0,     limit=9583,24706557506,     length=0,012041325265912,     
Upper,     m=3, n=1, i=37,fi=50,     band=31,     obserAnalytic=0,     observModel=1,     long=0,01154,     valid=False,     error=0,     limit=9583,24706557506,     length=0,00628155655627438,     
Upper,     m=3, n=1, i=39,fi=26,     band=15,5,     obserAnalytic=0,     observModel=1,     long=0,011229,     valid=False,     error=0,     limit=9583,34629914587,     length=0,0147061802984751,     
Upper,     m=3, n=1, i=40,fi=32,     band=18,5,     obserAnalytic=0,     observModel=1,     long=0,011069,     valid=False,     error=0,     limit=9583,39756368217,     length=0,00148446462125662,     
Upper,     m=3, n=1, i=40,fi=47,     band=27,     obserAnalytic=0,     observModel=1,     long=0,011567,     valid=False,     error=0,     limit=9583,39756368217,     length=0,0231341099552225,     
Upper,     m=3, n=1, i=41,fi=42,     band=23,5,     obserAnalytic=0,     observModel=1,     long=0,010905,     valid=False,     error=0,     limit=9583,44990601244,     length=0,0198798758743521,     
Upper,     m=3, n=1, i=41,fi=52,     band=29,     obserAnalytic=0,     observModel=1,     long=0,010905,     valid=False,     error=0,     limit=9583,44990601244,     length=0,00515584865523522,     
Upper,     m=3, n=1, i=42,fi=61,     band=33,     obserAnalytic=1,     observModel=2,     long=0,002847,     valid=False,     error=0,     limit=9583,50331019302,     length=0,00569386454935739,     
Upper,     m=3, n=1, i=44,fi=47,     band=24,     obserAnalytic=0,     observModel=1,     long=0,010849,     valid=False,     error=0,     limit=9583,61323870902,     length=0,0216977057731924,     
Upper,     m=3, n=1, i=46,fi=45,     band=21,5,     obserAnalytic=0,     observModel=1,     long=0,010303,     valid=False,     error=0,     limit=9583,72721526439,     length=0,0206060858580059,     
Upper,     m=3, n=1, i=46,fi=46,     band=22,     obserAnalytic=1,     observModel=2,     long=0,003325,     valid=False,     error=0,     limit=9583,72721526439,     length=0,0066496976771333,     
Upper,     m=3, n=1, i=47,fi=36,     band=16,5,     obserAnalytic=1,     observModel=2,     long=0,001264,     valid=False,     error=0,     limit=9583,78567833072,     length=0,00252822799296837,     
Upper,     m=3, n=1, i=47,fi=69,     band=32,5,     obserAnalytic=0,     observModel=1,     long=0,009854,     valid=False,     error=0,     limit=9583,78567833072,     length=0,00978168682392777,     
Upper,     m=3, n=1, i=47,fi=70,     band=33,     obserAnalytic=1,     observModel=2,     long=0,003129,     valid=False,     error=0,     limit=9583,78567833072,     length=0,00625807780038201,     
Upper,     m=3, n=1, i=47,fi=89,     band=42,5,     obserAnalytic=1,     observModel=2,     long=0,000625,     valid=False,     error=0,     limit=9583,78567833072,     length=0,00125065688632731,     
Upper,     m=3, n=1, i=48,fi=46,     band=20,5,     obserAnalytic=1,     observModel=2,     long=0,0008,     valid=False,     error=0,     limit=9583,84510092963,     length=0,00160072736376549,     
Upper,     m=3, n=1, i=48,fi=83,     band=38,5,     obserAnalytic=0,     observModel=1,     long=0,011788,     valid=False,     error=0,     limit=9583,84510092963,     length=0,0235755478299353,     
Upper,     m=3, n=1, i=48,fi=84,     band=39,     obserAnalytic=0,     observModel=1,     long=0,009669,     valid=False,     error=0,     limit=9583,84510092963,     length=0,0180817321728455,     
Upper,     m=3, n=1, i=48,fi=85,     band=39,5,     obserAnalytic=0,     observModel=1,     long=0,009669,     valid=False,     error=0,     limit=9583,84510092963,     length=0,0102389221508048,     
Upper,     m=3, n=1, i=48,fi=86,     band=40,     obserAnalytic=1,     observModel=2,     long=0,003758,     valid=False,     error=0,     limit=9583,84510092963,     length=0,00751669308135661,     
Upper,     m=3, n=1, i=48,fi=86,     band=40,     obserAnalytic=0,     observModel=1,     long=0,009669,     valid=False,     error=0,     limit=9583,84510092963,     length=0,00430369495987293,     
Upper,     m=3, n=1, i=48,fi=87,     band=40,5,     obserAnalytic=1,     observModel=2,     long=0,004761,     valid=False,     error=0,     limit=9583,84510092963,     length=0,00952146053732861,     
Upper,     m=3, n=1, i=48,fi=87,     band=40,5,     obserAnalytic=0,     observModel=1,     long=0,009669,     valid=False,     error=0,     limit=9583,84510092963,     length=0,000294160047957348,     
Upper,     m=3, n=1, i=48,fi=88,     band=41,     obserAnalytic=1,     observModel=2,     long=0,004391,     valid=False,     error=0,     limit=9583,84510092963,     length=0,00878273527909812,     
Upper,     m=3, n=1, i=48,fi=89,     band=41,5,     obserAnalytic=1,     observModel=2,     long=0,004365,     valid=False,     error=0,     limit=9583,84510092963,     length=0,00873072955363341,     
Upper,     m=3, n=1, i=49,fi=79,     band=46,5,     obserAnalytic=1,     observModel=2,     long=60,00948,     valid=False,     error=0,     limit=9583,90546494686,     length=0,00352329429245657,     
Upper,     m=3, n=1, i=49,fi=80,     band=46,     obserAnalytic=1,     observModel=2,     long=60,00948,     valid=False,     error=0,     limit=9583,90546494686,     length=0,0142582532738658,     
Upper,     m=3, n=1, i=49,fi=81,     band=45,5,     obserAnalytic=1,     observModel=2,     long=60,00948,     valid=False,     error=0,     limit=9583,90546494686,     length=0,0227343656862047,     
Upper,     m=3, n=1, i=49,fi=87,     band=39,5,     obserAnalytic=0,     observModel=1,     long=0,016201,     valid=False,     error=0,     limit=9583,90546494686,     length=0,0324011966496727,     
Upper,     m=3, n=1, i=49,fi=87,     band=42,5,     obserAnalytic=1,     observModel=2,     long=60,00948,     valid=False,     error=0,     limit=9583,90546494686,     length=0,0270284817924562,     
Upper,     m=3, n=1, i=49,fi=88,     band=40,     obserAnalytic=0,     observModel=1,     long=0,011865,     valid=False,     error=0,     limit=9583,90546494686,     length=0,0237304047284965,     
Upper,     m=3, n=1, i=49,fi=88,     band=40,     obserAnalytic=0,     observModel=1,     long=119,997614,     valid=False,     error=0,     limit=9583,90546494686,     length=0,00477111286811294,     
Upper,     m=3, n=1, i=49,fi=88,     band=42,     obserAnalytic=1,     observModel=2,     long=60,00948,     valid=False,     error=0,     limit=9583,90546494686,     length=0,020139389506312,     
Upper,     m=3, n=1, i=49,fi=89,     band=40,5,     obserAnalytic=1,     observModel=2,     long=0,001436,     valid=False,     error=0,     limit=9583,90546494686,     length=0,00287240353102902,     
Upper,     m=3, n=1, i=49,fi=89,     band=40,5,     obserAnalytic=0,     observModel=2,     long=0,00948,     valid=False,     error=0,     limit=9583,90546494686,     length=0,0132144847983255,     
Upper,     m=3, n=1, i=49,fi=89,     band=41,5,     obserAnalytic=1,     observModel=3,     long=60,00948,     valid=False,     error=0,     limit=9583,90546494686,     length=0,0111239417990561,     
Upper,     m=3, n=1, i=50,fi=67,     band=51,5,     obserAnalytic=1,     observModel=2,     long=60,009288,     valid=False,     error=0,     limit=9583,96675197922,     length=0,00890325597111286,     
Upper,     m=3, n=1, i=50,fi=88,     band=39,     obserAnalytic=0,     observModel=1,     long=0,019226,     valid=False,     error=0,     limit=9583,96675197922,     length=0,0384515309949478,     
Upper,     m=3, n=1, i=50,fi=89,     band=39,5,     obserAnalytic=0,     observModel=1,     long=0,011665,     valid=False,     error=0,     limit=9583,96675197922,     length=0,023329198897315,     
Upper,     m=3, n=1, i=50,fi=89,     band=39,5,     obserAnalytic=0,     observModel=2,     long=119,997623,     valid=False,     error=0,     limit=9583,96675197922,     length=0,00475347300555029,     
Upper,     m=3, n=1, i=50,fi=89,     band=40,5,     obserAnalytic=1,     observModel=3,     long=60,009288,     valid=False,     error=0,     limit=9583,96675197922,     length=0,0259025795580641,     
Upper,     m=3, n=1, i=51,fi=89,     band=38,5,     obserAnalytic=0,     observModel=1,     long=0,015234,     valid=False,     error=0,     limit=9584,02894334017,     length=0,0304670393708335,     
Upper,     m=3, n=1, i=51,fi=89,     band=38,5,     obserAnalytic=0,     observModel=1,     long=119,99386,     valid=False,     error=0,     limit=9584,02894334017,     length=0,0122805392041272,     
Upper,     m=3, n=1, i=51,fi=89,     band=39,5,     obserAnalytic=1,     observModel=2,     long=60,009093,     valid=False,     error=0,     limit=9584,02894334017,     length=0,0404812388839702,     
Upper,     m=3, n=1, i=52,fi=47,     band=59,5,     obserAnalytic=1,     observModel=2,     long=60,008896,     valid=False,     error=0,     limit=9584,0920200655,     length=0,00786235213039532,     
Upper,     m=3, n=1, i=52,fi=89,     band=37,5,     obserAnalytic=0,     observModel=1,     long=0,018755,     valid=False,     error=0,     limit=9584,0920200655,     length=0,0375091700272066,     
Upper,     m=3, n=1, i=52,fi=89,     band=37,5,     obserAnalytic=0,     observModel=1,     long=119,990141,     valid=False,     error=0,     limit=9584,0920200655,     length=0,0197174366539628,     
Upper,     m=3, n=1, i=52,fi=89,     band=38,5,     obserAnalytic=1,     observModel=2,     long=60,008896,     valid=False,     error=0,     limit=9584,0920200655,     length=0,0548770008685011,     
Upper,     m=3, n=1, i=53,fi=89,     band=36,5,     obserAnalytic=0,     observModel=1,     long=0,022232,     valid=False,     error=0,     limit=9584,15596291906,     length=0,0444637952870153,     
Upper,     m=3, n=1, i=53,fi=89,     band=36,5,     obserAnalytic=0,     observModel=1,     long=119,986464,     valid=False,     error=0,     limit=9584,15596291906,     length=0,0270722493859807,     
Upper,     m=3, n=1, i=54,fi=89,     band=35,5,     obserAnalytic=0,     observModel=1,     long=0,025669,     valid=False,     error=0,     limit=9584,22075239864,     length=0,0513386189612532,     
Upper,     m=3, n=1, i=55,fi=44,     band=58,5,     obserAnalytic=1,     observModel=2,     long=60,008288,     valid=False,     error=0,     limit=9584,2863687419,     length=0,00609736580491216,     
Upper,     m=3, n=1, i=55,fi=45,     band=58,     obserAnalytic=1,     observModel=2,     long=60,008288,     valid=False,     error=0,     limit=9584,2863687419,     length=0,0114240447960086,     
Upper,     m=3, n=1, i=55,fi=46,     band=57,5,     obserAnalytic=1,     observModel=2,     long=60,008288,     valid=False,     error=0,     limit=9584,2863687419,     length=0,0121758345654044,     
Upper,     m=3, n=1, i=55,fi=47,     band=57,     obserAnalytic=1,     observModel=2,     long=60,008288,     valid=False,     error=0,     limit=9584,2863687419,     length=0,00820486523841168,     
Upper,     m=3, n=1, i=55,fi=89,     band=34,5,     obserAnalytic=0,     observModel=1,     long=0,02907,     valid=False,     error=0,     limit=9584,2863687419,     length=0,05814089364398,     
Upper,     m=3, n=1, i=56,fi=58,     band=50,5,     obserAnalytic=1,     observModel=2,     long=60,00808,     valid=False,     error=0,     limit=9584,35279193238,     length=0,00103044938579444,     
Upper,     m=3, n=1, i=57,fi=56,     band=17,5,     obserAnalytic=0,     observModel=1,     long=0,00787,     valid=False,     error=0,     limit=9584,42000170565,     length=0,000837565489717917,     
Upper,     m=3, n=1, i=58,fi=46,     band=55,     obserAnalytic=1,     observModel=2,     long=60,007657,     valid=False,     error=0,     limit=9584,48797755545,     length=0,0139552001709191,     
Upper,     m=3, n=1, i=58,fi=64,     band=45,5,     obserAnalytic=1,     observModel=2,     long=60,007657,     valid=False,     error=0,     limit=9584,48797755545,     length=0,00951448768253726,     
Upper,     m=3, n=1, i=59,fi=71,     band=22,     obserAnalytic=1,     observModel=2,     long=0,001016,     valid=False,     error=0,     limit=9584,55669873998,     length=0,00203150685904063,     
Lower,     m=3, n=1, i=64,fi=37,     band=6,     obserAnalytic=0,     observModel=1,     long=0,000196,     valid=False,     error=0,     limit=9584,91074304031,     length=0,000391656259495221,     
Lower,     m=3, n=1, i=64,fi=37,     band=6,     obserAnalytic=0,     observModel=1,     long=119,999804,     valid=False,     error=0,     limit=9584,91074304031,     length=0,000391656257491491,     
Upper,     m=3, n=1, i=70,fi=63,     band=8,5,     obserAnalytic=0,     observModel=1,     long=0,005541,     valid=False,     error=0,     limit=9585,35567538438,     length=0,0110824668081904,     
Lower,     m=3, n=1, i=71,fi=13,     band=28,5,     obserAnalytic=1,     observModel=2,     long=27,60602,     valid=False,     error=0,     limit=9585,43164588122,     length=0,000804980642698183,     
Lower,     m=3, n=1, i=71,fi=13,     band=28,5,     obserAnalytic=1,     observModel=2,     long=92,39398,     valid=False,     error=0,     limit=9585,43164588122,     length=0,000804980642698183,     
Lower,     m=3, n=1, i=71,fi=14,     band=20,5,     obserAnalytic=1,     observModel=2,     long=19,978006,     valid=False,     error=0,     limit=9585,43164588122,     length=0,000142949613561427,     
Lower,     m=3, n=1, i=71,fi=14,     band=20,5,     obserAnalytic=1,     observModel=2,     long=100,021994,     valid=False,     error=0,     limit=9585,43164588122,     length=0,000142949613547216,     
Lower,     m=3, n=1, i=71,fi=15,     band=6,     obserAnalytic=1,     observModel=2,     long=5,88147,     valid=False,     error=0,     limit=9585,43164588122,     length=0,000252405857651183,     
Lower,     m=3, n=1, i=71,fi=15,     band=6,     obserAnalytic=1,     observModel=2,     long=114,11853,     valid=False,     error=0,     limit=9585,43164588122,     length=0,000252405857651183,     
Lower,     m=3, n=1, i=71,fi=15,     band=6,5,     obserAnalytic=1,     observModel=2,     long=6,371547,     valid=False,     error=0,     limit=9585,43164588122,     length=0,000313581526256712,     
Lower,     m=3, n=1, i=71,fi=15,     band=6,5,     obserAnalytic=1,     observModel=2,     long=113,628453,     valid=False,     error=0,     limit=9585,43164588122,     length=0,000313581526256712,     
Upper,     m=3, n=1, i=71,fi=31,     band=53,     obserAnalytic=1,     observModel=2,     long=60,004704,     valid=False,     error=0,     limit=9585,43164588122,     length=0,000255113437212628,     
Upper,     m=3, n=1, i=72,fi=23,     band=57,     obserAnalytic=1,     observModel=2,     long=60,004465,     valid=False,     error=0,     limit=9585,50807362424,     length=0,00775001023924915,     
Upper,     m=3, n=1, i=72,fi=62,     band=33,5,     obserAnalytic=1,     observModel=2,     long=60,004465,     valid=False,     error=0,     limit=9585,50807362424,     length=0,00429580301312882,     
Lower,     m=3, n=1, i=73,fi=30,     band=25,5,     obserAnalytic=1,     observModel=2,     long=28,641283,     valid=False,     error=0,     limit=9585,58493527314,     length=0,000575433424529592,     
Lower,     m=3, n=1, i=73,fi=30,     band=25,5,     obserAnalytic=1,     observModel=2,     long=91,358717,     valid=False,     error=0,     limit=9585,58493527314,     length=0,000575433424529592,     
Lower,     m=3, n=1, i=75,fi=36,     band=32,     obserAnalytic=1,     observModel=2,     long=40,035707,     valid=False,     error=0,     limit=9585,73986626873,     length=0,000217824801353572,     
Lower,     m=3, n=1, i=75,fi=36,     band=32,     obserAnalytic=1,     observModel=2,     long=79,964293,     valid=False,     error=0,     limit=9585,73986626873,     length=0,000217824801339361,     
Lower,     m=3, n=1, i=77,fi=54,     band=6,     obserAnalytic=1,     observModel=2,     long=10,278447,     valid=False,     error=0,     limit=9585,89624961338,     length=0,000322841906040594,     
Lower,     m=3, n=1, i=77,fi=54,     band=6,     obserAnalytic=1,     observModel=2,     long=109,721553,     valid=False,     error=0,     limit=9585,89624961338,     length=0,000322841906040594,     
Lower,     m=3, n=1, i=78,fi=57,     band=9,     obserAnalytic=1,     observModel=2,     long=16,922515,     valid=False,     error=0,     limit=9585,97492628158,     length=0,000727552891465422,     
Lower,     m=3, n=1, i=78,fi=57,     band=9,     obserAnalytic=1,     observModel=2,     long=103,077485,     valid=False,     error=0,     limit=9585,97492628158,     length=0,000727552891461869,     
Lower,     m=3, n=1, i=83,fi=64,     band=18,5,     obserAnalytic=1,     observModel=2,     long=50,532954,     valid=False,     error=0,     limit=9586,37219593379,     length=0,00523781281275149,     
Lower,     m=3, n=1, i=83,fi=64,     band=18,5,     obserAnalytic=1,     observModel=2,     long=69,467046,     valid=False,     error=0,     limit=9586,37219593379,     length=0,00523781281275149,     
Lower,     m=3, n=1, i=83,fi=71,     band=1,     obserAnalytic=0,     observModel=2,     long=9,2E-05,     valid=False,     error=0,     limit=9586,37219593379,     length=0,000183999797826573,     
Lower,     m=3, n=1, i=83,fi=71,     band=1,     obserAnalytic=0,     observModel=2,     long=119,999908,     valid=False,     error=0,     limit=9586,37219593379,     length=0,000183999793023304,     
Lower,     m=3, n=1, i=93,fi=20,     band=44,     obserAnalytic=0,     observModel=1,     long=59,999244,     valid=False,     error=0,     limit=9587,1764137061,     length=0,000101350573601167,     
Lower,     m=3, n=1, i=93,fi=64,     band=12,5,     obserAnalytic=0,     observModel=1,     long=59,999244,     valid=False,     error=0,     limit=9587,1764137061,     length=0,00152094362130839,     
Lower,     m=3, n=1, i=96,fi=12,     band=5,     obserAnalytic=0,     observModel=1,     long=119,998099,     valid=False,     error=0,     limit=9587,41732438133,     length=0,00380264520862283,     
Lower,     m=3, n=1, i=97,fi=45,     band=15,5,     obserAnalytic=1,     observModel=2,     long=119,999397,     valid=False,     error=0,     limit=9587,49736242894,     length=0,00120551196209817,     
Lower,     m=3, n=1, i=98,fi=16,     band=52,     obserAnalytic=1,     observModel=2,     long=46,68906,     valid=False,     error=0,     limit=9587,57722697989,     length=0,00383241478640173,     
Lower,     m=3, n=1, i=98,fi=16,     band=52,     obserAnalytic=1,     observModel=2,     long=73,30692,     valid=False,     error=0,     limit=9587,57722697989,     length=0,00383241478640173,     
Lower,     m=3, n=1, i=98,fi=32,     band=13,     obserAnalytic=1,     observModel=2,     long=119,999349,     valid=False,     error=0,     limit=9587,57722697989,     length=0,00130213106925225,     
Lower,     m=3, n=1, i=99,fi=39,     band=15,5,     obserAnalytic=0,     observModel=1,     long=119,997399,     valid=False,     error=0,     limit=9587,65689366814,     length=0,00520179835018553,     
Upper,     m=3, n=1, i=99,fi=67,     band=17,     obserAnalytic=1,     observModel=2,     long=119,99733,     valid=False,     error=0,     limit=9587,65689366814,     length=0,00534016491468492,     
Lower,     m=3, n=1, i=100,     fi=37,     band=15,5,     obserAnalytic=1,     observModel=2,     long=119,99911,     valid=False,     error=0,     limit=9587,73633819066,     length=0,00177943867929287,     
Lower,     m=3, n=1, i=101,     fi=17,     band=40,5,     obserAnalytic=0,     observModel=1,     long=59,997244,     valid=False,     error=0,     limit=9587,815536315,     length=0,00221715355868923,     
Lower,     m=3, n=1, i=101,     fi=31,     band=14,     obserAnalytic=0,     observModel=1,     long=119,997244,     valid=False,     error=0,     limit=9587,815536315,     length=0,000673645756279484,     
Lower,     m=3, n=1, i=101,     fi=59,     band=19,5,     obserAnalytic=0,     observModel=1,     long=119,997244,     valid=False,     error=0,     limit=9587,815536315,     length=0,00104714294049302,     
Lower,     m=3, n=1, i=102,     fi=42,     band=18,     obserAnalytic=0,     observModel=1,     long=119,996997,     valid=False,     error=0,     limit=9587,89446388673,     length=0,0056716818518936,     
Lower,     m=3, n=1, i=102,     fi=49,     band=19,5,     obserAnalytic=0,     observModel=1,     long=119,996997,     valid=False,     error=0,     limit=9587,89446388673,     length=0,00386958092651923,     
Lower,     m=3, n=1, i=104,     fi=13,     band=41,5,     obserAnalytic=0,     observModel=1,     long=59,996506,     valid=False,     error=0,     limit=9588,0514111898,     length=0,0049308379559676,     
Lower,     m=3, n=1, i=105,     fi=13,     band=7,     obserAnalytic=0,     observModel=1,     long=119,996262,     valid=False,     error=0,     limit=9588,12938306958,     length=0,00365769785368286,     
Lower,     m=3, n=1, i=106,     fi=6,band=55,     obserAnalytic=2,     observModel=3,     long=59,996019,     valid=False,     error=0,     limit=9588,20698870846,     length=0,00365441907172226,     
Lower,     m=3, n=1, i=106,     fi=37,     band=35,     obserAnalytic=1,     observModel=2,     long=20,643809,     valid=False,     error=0,     limit=9588,20698870846,     length=0,00710168129671729,     
Lower,     m=3, n=1, i=106,     fi=37,     band=35,     obserAnalytic=1,     observModel=2,     long=99,348229,     valid=False,     error=0,     limit=9588,20698870846,     length=0,00710168129671729,     
Lower,     m=3, n=1, i=106,     fi=49,     band=11,5,     obserAnalytic=0,     observModel=1,     long=59,996019,     valid=False,     error=0,     limit=9588,20698870846,     length=0,00859837624601312,     
Lower,     m=3, n=1, i=107,     fi=6,band=45,     obserAnalytic=0,     observModel=1,     long=59,995777,     valid=False,     error=0,     limit=9588,28420445357,     length=0,00560242249989784,     
Lower,     m=3, n=1, i=107,     fi=31,     band=16,5,     obserAnalytic=0,     observModel=1,     long=119,995777,     valid=False,     error=0,     limit=9588,28420445357,     length=0,00233430195171991,     
Lower,     m=3, n=1, i=108,     fi=3,band=49,     obserAnalytic=1,     observModel=2,     long=56,656454,     valid=False,     error=0,     limit=9588,36100677437,     length=0,0028250184902987,     
Lower,     m=3, n=1, i=108,     fi=3,band=49,     obserAnalytic=1,     observModel=2,     long=63,33462,     valid=False,     error=0,     limit=9588,36100677437,     length=0,0028250184902987,     
Lower,     m=3, n=1, i=108,     fi=17,     band=45,5,     obserAnalytic=1,     observModel=2,     long=41,157484,     valid=False,     error=0,     limit=9588,36100677437,     length=0,00253983647881739,     
Lower,     m=3, n=1, i=108,     fi=17,     band=45,5,     obserAnalytic=1,     observModel=2,     long=78,83359,     valid=False,     error=0,     limit=9588,36100677437,     length=0,00253983647881739,     
